,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
7016,3000000,3000000-104-2020-00029,20200316,,1,영업/정상,1,영업,,,,,,111.8,110746.0,서울특별시 종로구 평동 108-1 강북삼성병원 ,서울특별시 종로구 새문안로 29 강북삼성병원 C동 미래의학관4층 (평동),3181.0,스타벅스 강북삼성병원점,20220200000000.0,U,40:00.0,커피숍,197111.9696,451776.4437,커피숍,,,,,,,,,,,,,,Y,111.8,,,
7034,3000000,3000000-104-2010-00086,20100721,,1,영업/정상,1,영업,,,,,02  30151172,221.7,110123.0,서울특별시 종로구 종로3가 9-3 ,서울특별시 종로구 종로 113-1 (종로3가),3139.0,스타벅스 종로3가점,20220200000000.0,U,40:00.0,커피숍,199066.4682,452033.9927,커피숍,,,기타,,,,,,,,,,,N,221.7,,,
7124,3000000,3000000-104-2020-00060,20200609,,1,영업/정상,1,영업,,,,,02  30151180,398.68,110530.0,서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 ,서울특별시 종로구 대학로 146 혜화동씨티밸리 101호 (혜화동),3084.0,스타벅스 동숭길입구점,20220200000000.0,U,40:00.0,커피숍,200113.8747,453549.5264,커피숍,,,,,,,,,,,,,,N,398.68,,,
7223,3000000,3000000-104-2021-00108,20210702,,1,영업/정상,1,영업,,,,,02  30151180,28.85,110746.0,서울특별시 종로구 평동 108-1 강북삼성병원 ,서울특별시 종로구 새문안로 29 강북삼성병원 1층 (평동),3181.0,스타벅스 강북삼성병원1층점,20220200000000.0,U,40:00.0,커피숍,197111.9696,451776.4437,커피숍,,,,,,,,,,,,,,N,28.85,,,
7226,3000000,3000000-104-2021-00081,20210514,,1,영업/정상,1,영업,,,,,02  30151180,299.25,110761.0,서울특별시 종로구 신문로2가 89-27 피어선빌딩 ,서울특별시 종로구 새문안로 42 피어선빌딩 1층 (신문로2가),3184.0,스타벅스 정동점,20220200000000.0,U,40:00.0,커피숍,197301.1261,451816.0382,커피숍,,,,,,,,,,,,,,N,299.25,,,
7302,3000000,3000000-104-2020-00145,20201118,,1,영업/정상,1,영업,,,,,,207.3,110768.0,서울특별시 종로구 연건동 28-21 서울대학교 치과병원 ,서울특별시 종로구 대학로 101 서울대학교 치과병원 융복합치료의료센터 1층 (연건동),3080.0,스타벅스 서울대치과병원점,20220200000000.0,U,40:00.0,커피숍,199824.096,452984.3605,커피숍,,,,,,,,,,,,,,N,207.3,,,
7346,3000000,3000000-104-2018-00193,20181102,,1,영업/정상,1,영업,,,,,,269.5,110809.0,서울특별시 종로구 동숭동 1-31 동덕빌딩 ,서울특별시 종로구 대학로12길 4 동덕빌딩 1~2층 (동숭동),3086.0,스타벅스 혜화역점,20220200000000.0,U,40:00.0,커피숍,200123.4377,453357.2947,커피숍,,,,,,,,,,,,,,N,269.5,,,
7380,3000000,3000000-104-2018-00188,20181029,,1,영업/정상,1,영업,,,,,,285.6,110847.0,서울특별시 종로구 평창동 182-11 나라빌딩,서울특별시 종로구 평창12길 3 나라빌딩 1층 220호 (평창동),3009.0,스타벅스 종로평창동점,20220700000000.0,U,03:00.0,커피숍,197025.8499,455981.0128,,,,,,,,,,,,,,,,,,,
7383,3000000,3000000-104-2021-00053,20210406,,1,영업/정상,1,영업,,,,,02  30151180,245.62,110102.0,서울특별시 종로구 평동 222 디타워(돈의문) ,서울특별시 종로구 통일로 134 디타워(돈의문) 1층 (평동),3181.0,스타벅스 서대문역점,20220200000000.0,U,40:00.0,커피숍,196955.1666,451596.9004,커피숍,,,,,,,,,,,,,,N,245.62,,,
7578,3000000,3000000-104-2009-00087,20090813,,3,폐업,2,폐업,20140714.0,,,,02  30151172,,110240.0,서울특별시 종로구 안국동 164번지 외 3필지 1~2층 ,서울특별시 종로구 율곡로 45 (안국동외 3필지 1~2층),3060.0,스타벅스 안국역점,20090800000000.0,I,59:59.0,커피숍,198548.6642,452679.3141,커피숍,,,,,,,,,,,,,,N,262.9,,,
8823,3000000,3000000-104-2003-00098,20031231,,3,폐업,2,폐업,20220228.0,,,,230151100,189.0,110110.0,서울특별시 종로구 서린동 33 ,서울특별시 종로구 청계천로 41 (서린동),3188.0,스타벅스영풍문고점,20220200000000.0,U,40:00.0,커피숍,198351.8187,451921.603,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,189.0,,,
8848,3000000,3000000-104-2005-00007,20050114,,3,폐업,2,폐업,20100330.0,,,,230151749,,110370.0,서울특별시 종로구 묘동 56번지 (지상2층) ,,,스타벅스단성사점,20080100000000.0,I,59:59.0,커피숍,199269.1155,452076.2256,커피숍,0.0,0.0,,,,,,,,,,,,N,116.16,,,
8897,3000000,3000000-104-2008-00101,20081118,,3,폐업,2,폐업,20181119.0,,,,02  30151177,,110809.0,서울특별시 종로구 동숭동 1-38번지 상명대학교예술디자인대학원 1층 ,서울특별시 종로구 동숭길 133 (동숭동상명대학교예술디자인대학원 1층),3086.0,스타벅스 상명아트홀점,20181100000000.0,U,37:52.0,커피숍,200171.5159,453449.8545,커피숍,,,,,,,,,,,,,,N,120.4,,,
9078,3000000,3000000-104-2005-00036,20050601,,3,폐업,2,폐업,20100805.0,,,,,,110140.0,서울특별시 종로구 수송동 85번지 ,,,스타벅스써머셋팰리스점,20080100000000.0,I,59:59.0,커피숍,198271.8438,452533.8997,커피숍,,,,,,,,,,,,,,N,0.0,,,
9251,3000000,3000000-104-2017-00237,20171219,,3,폐업,2,폐업,20171226.0,,,,230151109,,110122.0,서울특별시 종로구 종로2가 6번지 종로타워 ,서울특별시 종로구 종로 51 종로타워 1층 101 2층 전체호 (종로2가),3161.0,스타벅스 더종로점,20171200000000.0,I,59:59.0,커피숍,198504.7727,452018.1615,커피숍,,,,,,,,,,,,,,N,1096.62,,,
9456,3000000,3000000-104-2011-00020,20110304,,3,폐업,2,폐업,20190314.0,,,,,288.0,110847.0,서울특별시 종로구 평창동 310-1번지 1층 2층 ,서울특별시 종로구 세검정로 333 (평창동1층 2층),,스타벅스 종로평창,20190300000000.0,U,40:00.0,커피숍,196997.2309,455942.4327,커피숍,,,,,,,,,,,,,,N,288.0,,,
9467,3000000,3000000-104-2006-00021,20060315,,3,폐업,2,폐업,20210326.0,,,,,180.51,110111.0,서울특별시 종로구 관철동 43-9 지상1층 ,서울특별시 종로구 청계천로 59 (관철동지상1층),3189.0,스타벅스 광교점,20210300000000.0,U,40:00.0,커피숍,198533.5398,451850.2721,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,180.51,,,
9668,3000000,3000000-104-2008-00090,20081023,,3,폐업,2,폐업,20211125.0,,,,02  30151178,223.4,110420.0,서울특별시 종로구 관수동 59-7 (서울극장 1층) ,,,스타벅스 서울극장점,20211100000000.0,U,40:00.0,커피숍,199205.3298,451945.822,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,223.4,,,
10078,3000000,3000000-104-2012-00135,20121011,,3,폐업,2,폐업,20191008.0,,,,02  30151180,296.88,110290.0,서울특별시 종로구 인사동 75-4번지 ,서울특별시 종로구 삼일대로 403-1 1~3층 (인사동),3164.0,스타벅스 종로2가점,20191000000000.0,U,40:00.0,커피숍,198811.9659,452040.8222,커피숍,,,,,,,,,,,,,,N,296.88,,,
10531,3010000,3010000-104-2018-00324,20181119,,3,폐업,2,폐업,20211101.0,,,,230151180,514.86,100021.0,서울특별시 중구 명동1가 10-1 명동센트럴빌딩 1층-중2층 ,서울특별시 중구 명동9길 16 명동센트럴빌딩 1층-중2층 (명동1가),4538.0,스타벅스 명동센트럴점,20211100000000.0,U,40:00.0,커피숍,198625.2543,451373.686,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,514.86,,,
10915,3010000,3010000-104-2004-00107,20040827,,3,폐업,2,폐업,20110120.0,,,,230151902,87.4,100845.0,서울특별시 중구 을지로2가 199-2번지 (지상1층) ,,,스타벅스 국민은행명동점,20080100000000.0,I,59:59.0,커피숍,198421.6477,451369.5459,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,87.4,,,
10984,3010000,3010000-104-2004-00121,20041004,,3,폐업,2,폐업,20141020.0,,,,,290.86,100021.0,서울특별시 중구 명동1가 76-2번지 외1필지(지상1층지상2층) ,서울특별시 중구 명동길 7-1 (명동1가외1필지(지상1층지상2층)),4534.0,스타벅스명동Ⅱ점,20080100000000.0,I,59:59.0,커피숍,198403.8747,451281.4494,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,290.86,,,
11026,3010000,3010000-104-2006-00015,20060214,,3,폐업,2,폐업,20160128.0,,,,230151177,115.7,100031.0,서울특별시 중구 저동1가 90-10번지 (지상1층) ,서울특별시 중구 명동길 91-1 (저동1가(지상1층)),4538.0,스타벅스명동성당점,20080100000000.0,I,59:59.0,커피숍,198800.2984,451389.5513,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,115.7,,,
11100,3010000,3010000-104-2003-00085,20030924,,3,폐업,2,폐업,20141208.0,,,,30151877,49.58,100793.0,서울특별시 중구 을지로2가 181번지 (주)한국외환은행본점(지상1층) ,서울특별시 중구 을지로 66 (을지로2가(주)한국외환은행본점(지상1층)),4538.0,스타벅스 외환은행본점,20080100000000.0,I,59:59.0,커피숍,198611.2399,451473.2483,커피숍,2.0,2.0,,,상수도전용,,,,,,,,,N,49.58,,,
11133,3010000,3010000-104-2008-00103,20080922,,3,폐업,2,폐업,20160519.0,,,,02  30151178,127.27,100844.0,서울특별시 중구 을지로2가 11번지 SKT TOWER (지상1층) ,서울특별시 중구 을지로 65 (을지로2가SKT TOWER (지상1층)),4539.0,스타벅스 SKT TOWER 점,20081100000000.0,I,59:59.0,커피숍,198614.9786,451577.839,커피숍,,,,,상수도전용,,,,,,,,,N,127.27,,,
11584,3010000,3010000-104-2008-00099,20080904,,3,폐업,2,폐업,20150820.0,,,,02  30151178,230.65,100809.0,서울특별시 중구 명동2가 31-1번지 외1필지  (지상4층) ,서울특별시 중구 명동8길 27 (명동2가외1필지  (지상4층)),4536.0,스타벅스 명동 M plaza,20080900000000.0,I,59:59.0,커피숍,198619.3882,451135.7403,커피숍,,,,,,,,,,,,,,N,230.65,,,
11756,3010000,3010000-104-2006-00013,20060207,,3,폐업,2,폐업,20110414.0,,,,230151177,82.64,100032.0,서울특별시 중구 저동2가 64-0번지 (지상1층) ,,,스타벅스백병원별관점,20080100000000.0,I,59:59.0,커피숍,199027.4058,451303.612,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,82.64,,,
12041,3010000,3010000-104-2005-00207,20051220,,3,폐업,2,폐업,20140708.0,,,,02 3101233,112.2,100011.0,서울특별시 중구 충무로1가 54번지 외1필지(지하1층) ,서울특별시 중구 퇴계로 77 (충무로1가외1필지(지하1층)),4530.0,스타벅스신세계본점B1,20100100000000.0,I,59:59.0,커피숍,198253.896,450905.2845,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,112.2,,,
12121,3010000,3010000-104-2005-00162,20050907,,3,폐업,2,폐업,20150820.0,,,,230151934,559.4,100861.0,서울특별시 중구 충무로2가 66-10번지 (지상1234층) ,서울특별시 중구 명동8가길 5 (충무로2가(지상1234층)),4536.0,스타벅스 명동점,20150300000000.0,I,59:59.0,커피숍,198629.8672,451052.713,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,559.4,,,
12805,3010000,3010000-104-2009-00091,20090624,,3,폐업,2,폐업,20160628.0,,,,02 7589225,170.57,100810.0,서울특별시 중구 명동2가 83-5번지 (지상4층 일부) ,서울특별시 중구 명동길 14 (명동2가(지상4층 일부)),4536.0,스타벅스명동눈스퀘어점,20090900000000.0,I,59:59.0,커피숍,198418.7417,451237.1686,커피숍,,,,,상수도전용,,,,,,,,,N,170.57,,,
14606,3010000,3010000-104-2012-00069,20120426,,3,폐업,2,폐업,20220223.0,,,,,222.37,100842.0,서울특별시 중구 을지로1가 50 삼성화재 삼성빌딩 1층 ,서울특별시 중구 을지로 19 1층 (을지로1가 삼성화재 삼성빌딩),4523.0,스타벅스 시청 플러스,20220200000000.0,U,40:00.0,커피숍,198160.4203,451559.1843,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,222.37,,,
14687,3010000,3010000-104-2012-00154,20120903,,3,폐업,2,폐업,20210319.0,,,,230151173,198.41,100052.0,서울특별시 중구 회현동2가 88 스테이트 남산 지하1층 B107호,서울특별시 중구 퇴계로 100 B107호 (회현동2가 스테이트 남산 지하1층),4631.0,스타벅스 남산스테이트,20210300000000.0,U,40:00.0,커피숍,198420.987,450877.8749,커피숍,,,,,,,,,,,,,,N,198.41,,,
14867,3010000,3010000-104-2010-00107,20100610,,3,폐업,2,폐업,20211130.0,,,,237893043,392.68,100070.0,서울특별시 중구 소공동 112-4 삼원빌딩 101호 201호 ,서울특별시 중구 세종대로18길 32 (소공동삼원빌딩 101호 201호),4531.0,스타벅스 소공로북창점,20211100000000.0,U,40:00.0,커피숍,198065.2935,451271.1292,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,392.68,,,
14897,3010000,3010000-104-2011-00008,20110119,,3,폐업,2,폐업,20151005.0,,,,230151172,183.0,100091.0,서울특별시 중구 남대문로1가 21번지 (1층 2층) ,서울특별시 중구 남대문로 114-1 (남대문로1가(1층 2층)),4540.0,스타벅스 을지로1가점,20110400000000.0,I,59:59.0,커피숍,198431.2757,451678.6053,커피숍,,,,,,,,,,,,,,N,183.0,,,
15147,3010000,3010000-104-2010-00028,20100218,,3,폐업,2,폐업,20200924.0,,,,230151172,402.42,100021.0,서울특별시 중구 명동1가 48-2 53-10지상2층 ,서울특별시 중구 명동7길 8 (명동1가53-10지상2층),4534.0,스타벅스 명동미래,20200900000000.0,U,40:00.0,커피숍,198562.7545,451322.8305,커피숍,,,,,,,,,,,,,,Y,402.42,,,
15492,3010000,3010000-104-2018-00278,20181010,,1,영업/정상,1,영업,,,,,,264.5,100851.0,서울특별시 중구 을지로6가 18-131 1층 ,서울특별시 중구 을지로 251 1층 (을지로6가),4564.0,스타벅스 국립중앙의료원점,20220300000000.0,U,40:00.0,커피숍,200492.7649,451583.8365,커피숍,,,,,,,,,,,,,,N,264.5,,,
15559,3010000,3010000-104-2020-00191,20201014,,1,영업/정상,1,영업,,,,,,392.75,100043.0,서울특별시 중구 남산동3가 13-31 ,서울특별시 중구 퇴계로 132 12층 (남산동3가),4629.0,스타벅스 명동남산,20220200000000.0,U,40:00.0,커피숍,198735.0683,450940.7599,커피숍,,,,,,,,,,,,,,Y,392.75,,,
15627,3010000,3010000-104-2021-00126,20210705,,1,영업/정상,1,영업,,,,,,22.77,100032.0,서울특별시 중구 저동2가 89 ,서울특별시 중구 삼일대로10길 36 1층 (저동2가),4551.0,스타벅스 포포인츠 명동,20220300000000.0,U,40:00.0,커피숍,199002.2556,451492.2078,커피숍,,,,,,,,,,,,,,N,22.77,,,
15667,3010000,3010000-104-2020-00165,20200812,,1,영업/정상,1,영업,,,,,,279.5,100802.0,서울특별시 중구 남대문로5가 253 ,서울특별시 중구 세종대로 14 지하1층 (남대문로5가),4527.0,스타벅스 숭례문에스지타워,20220300000000.0,U,40:00.0,커피숍,197720.3979,450577.0934,커피숍,,,,,,,,,,,,,,N,279.5,,,
15769,3010000,3010000-104-2002-00051,20020411,,1,영업/정상,1,영업,,,,,02  758 8039,256.0,100864.0,서울특별시 중구 태평로2가 69-7 1층 ,서울특별시 중구 세종대로 72 (태평로2가1층),4526.0,스타벅스 태평로점,20220200000000.0,U,40:00.0,커피숍,197881.0821,451134.9937,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,256.0,,,
15868,3010000,3010000-104-2022-00057,20220316,,1,영업/정상,1,영업,,,,,,341.74,100230.0,서울특별시 중구 수표동 47-1 ,서울특별시 중구 청계천로 106 1층2층 (수표동),4542.0,스타벅스 청계크리스탈스퀘어점,20220300000000.0,I,22:35.0,커피숍,198995.634,451729.9724,커피숍,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,341.74,,,
15898,3010000,3010000-104-2019-00313,20191112,,1,영업/정상,1,영업,,,,,,344.78,100194.0,서울특별시 중구 을지로4가 323 1층118119호 2층202호 일부 ,서울특별시 중구 을지로 170 1층118119호 2층202호 일부 (을지로4가),4548.0,스타벅스 을지로4가역점,20220200000000.0,U,40:00.0,커피숍,199647.7502,451566.5792,커피숍,,,,,,,,,,,,,,Y,344.78,,,
15972,3010000,3010000-104-2004-00026,20040325,,1,영업/정상,1,영업,,,,,02  758 8087,166.57,100800.0,서울특별시 중구 남대문로5가 9-1 외8필지 남대문업무빌딩(지상1층) ,서울특별시 중구 세종대로 17 (남대문로5가외8필지 남대문업무빌딩(지상1층)),4512.0,스타벅스 숭례문점,20220200000000.0,U,40:00.0,커피숍,197572.6089,450733.2113,커피숍,0.0,0.0,기타,,상수도전용,,,,,,,,,N,166.57,,,
15978,3010000,3010000-104-2002-00109,20020625,,1,영업/정상,1,영업,,,,,230151847,167.97,100151.0,서울특별시 중구 충정로1가 68 12층 ,서울특별시 중구 새문안로 22 (충정로1가12층),4516.0,스타벅스 문화일보점,20220200000000.0,U,40:00.0,커피숍,197164.2265,451647.6741,커피숍,1.0,2.0,기타,우수,상수도전용,,,,,,,,,N,167.97,,,
16008,3010000,3010000-104-2003-00093,20031022,,1,영업/정상,1,영업,,,,,30151879,183.64,100110.0,서울특별시 중구 서소문동 135 퍼시픽타워 지상 1층 ,서울특별시 중구 세종대로9길 41 (서소문동 퍼시픽타워 지상 1층),4513.0,스타벅스 퍼시픽 타워점,20220200000000.0,U,40:00.0,커피숍,197546.5912,451007.2804,커피숍,0.0,0.0,,,상수도전용,,,,,,,,,N,183.64,,,
16071,3010000,3010000-104-2008-00073,20080716,,1,영업/정상,1,영업,,,,,02  20485257,125.4,100440.0,서울특별시 중구 황학동 2545 롯데캐슬베네치아 ,서울특별시 중구 청계천로 400 1층 (황학동 롯데캐슬베네치아),4572.0,스타벅스 황학캐슬점,20220300000000.0,U,40:00.0,커피숍,201823.909,452076.8187,커피숍,,,,,상수도전용,,,,,,,,,N,125.4,,,
16179,3010000,3010000-104-2005-00176,20051018,,1,영업/정상,1,영업,,,,,02 7588149,287.1,100070.0,서울특별시 중구 소공동 87-1 외3필지(지상1층) ,,,스타벅스 환구단점,20220200000000.0,U,40:00.0,커피숍,198172.1511,451350.9692,커피숍,0.0,3.0,기타,우수,상수도전용,,,,,,,,,N,287.1,,,
16566,3010000,3010000-104-2018-00132,20180508,,1,영업/정상,1,영업,,,,,,284.75,100015.0,서울특별시 중구 충무로5가 90 B101~B105호B110호B111호 ,서울특별시 중구 서애로1길 11 B101~B105호B110호B111호 (충무로5가),4619.0,스타벅스 동국대점,20220300000000.0,U,40:00.0,커피숍,,,커피숍,,,,,,,,,,,,,,N,284.75,,,
16602,3010000,3010000-104-2009-00285,20090928,,1,영업/정상,1,영업,,,,,230151172,202.9,100801.0,서울특별시 중구 남대문로5가 120-0 지상1층 ,서울특별시 중구 소월로 10 (남대문로5가지상1층),4527.0,스타벅스 남산단암점,20220300000000.0,U,40:00.0,커피숍,197761.3527,450694.3175,커피숍,,,,,상수도전용,,,,,,,,,N,202.9,,,
16696,3010000,3010000-104-2019-00264,20190917,,1,영업/정상,1,영업,,,,,,199.34,100851.0,서울특별시 중구 을지로6가 18-12 2층 41호 ,서울특별시 중구 장충단로 275 2층 41호 (을지로6가),4563.0,스타벅스 동대문두타점,20220300000000.0,U,40:00.0,커피숍,200703.6256,451836.4583,커피숍,,,,,,,,,,,,,,Y,199.34,,,
16717,3010000,3010000-104-2011-00101,20110524,,1,영업/정상,1,영업,,,,,27588395,303.6,100272.0,서울특별시 중구 필동2가 10 (충무빌딩 1층) ,서울특별시 중구 퇴계로 197 (필동2가(충무빌딩 1층)),4557.0,스타벅스 충무로역점,20220200000000.0,U,40:00.0,커피숍,199393.7481,451020.3172,커피숍,,,,,,,,,,,,,,N,303.6,,,
16768,3010000,3010000-104-2016-00142,20160511,,1,영업/정상,1,영업,,,,,02  30151180,138.81,100011.0,서울특별시 중구 충무로1가 54 신세계백화점6F ,서울특별시 중구 퇴계로 77 (충무로1가),4530.0,스타벅스 신세계본점6F,20220300000000.0,U,40:00.0,커피숍,198253.896,450905.2845,커피숍,,,,,,,,,,,,,,N,138.81,,,
